[22:26:24],[22:26:36],32768,40216,40216,526144,0.000371,344.294708,case39_A_04.mtx,1042170,915.9,1.47783625615,10
[22:28:26],[22:28:38],32768,40216,40216,526144,0.000371,341.801422,case39_A_05.mtx,1042170,916.63,0.85094065598,10
[22:30:27],[22:30:40],32768,40216,40216,526144,0.000371,351.841949,case39_A_06.mtx,1042170,914.636363636,1.13799882351,11
[22:32:29],[22:32:41],32768,40216,40216,526144,0.000370,336.768829,case39_A_07.mtx,1042170,914.21,0.928924108849,10
[22:34:15],[22:34:25],1024,2145852,2145852,17488243,0.009971,7184936.050781,packing-500x100x100-b050.mtx,34043123,975.4125,0.831320485733,8
[22:36:04],[22:36:16],32768,40216,40216,526144,0.000370,303.569244,case39_A_08.mtx,1042170,915.03,1.16965806969,10
[22:38:05],[22:38:20],32768,155924,155924,5416358,0.000471,264.466919,para-10.mtx,5416358,962.3,1.33301278198,13
[22:39:59],[22:40:11],32768,40216,40216,526144,0.000370,307.235016,case39_A_09.mtx,1042170,915.89,1.1211155159,10
[22:42:00],[22:42:15],32768,153226,153226,5326228,0.000455,252.293060,para-4.mtx,5326228,963.292307692,1.61695893981,13
[22:43:54],[22:44:06],32768,40216,40216,526144,0.000371,349.911377,case39_A_10.mtx,1042170,914.62,1.00179838291,10
[22:45:55],[22:46:11],32768,155924,155924,5416358,0.000474,270.581604,para-5.mtx,5416358,947.692857143,1.73265456359,14
[22:47:49],[22:48:02],32768,40216,40216,526144,0.000370,336.527283,case39_A_11.mtx,1042170,903.609090909,1.31041599603,11
[22:49:51],[22:50:07],32768,155924,155924,5416358,0.000472,268.436554,para-6.mtx,5416358,956.65,1.71662043396,14
[22:51:45],[22:51:57],32768,40216,40216,526144,0.000371,348.144836,case39_A_12.mtx,1042170,911.35,1.24438739949,10
[22:53:46],[22:54:02],32768,155924,155924,5416358,0.000472,261.510651,para-7.mtx,5416358,960.25,9.91159133828,14
[22:55:40],[22:55:53],32768,40216,40216,526144,0.000371,338.866577,case39_A_13.mtx,1042170,916.345454545,0.893780160446,11
[22:57:42],[22:57:57],32768,155924,155924,5416358,0.000473,267.268982,para-8.mtx,5416358,960.238461538,1.38204890348,13
[22:59:57],[23:00:12],32768,155924,155924,5416358,0.000472,264.405731,para-9.mtx,5416358,950.830769231,0.440951096861,13
[23:02:04],[23:02:16],32768,525825,525825,2100225,0.000367,323.761047,parabolic_fem.mtx,3674625,975.96,3.41326822855,10
[23:07:02],[23:07:14],65536,240547,240547,560943,0.000177,159.285049,patents_main.mtx,560943,964.31,1.27784975643,10
[23:09:42],[23:09:56],1024,3774768,3774768,14970767,0.013758,5858139.524414,patents.mtx,14970767,961.516666667,0.791447338039,12
[23:12:30],[23:12:49],8192,19242,19242,4671337,0.002369,1562729.971069,pattern1.mtx,9323414,987.541176471,1.20394392264,17
[23:14:55],[23:15:10],262144,13965,13965,491274,0.000056,396.788754,pcrystk02.mtx,954867,955.761538462,1.35222805401,13
[23:17:10],[23:17:22],131072,24696,24696,887937,0.000093,370.817268,pcrystk03.mtx,1726875,960.86,1.11373246339,10
[23:19:15],[23:19:26],65536,52329,52329,1375396,0.000165,357.575836,pct20stif.mtx,2650668,958.422222222,1.19794061973,9
[23:21:25],[23:21:39],65536,36417,36417,2190591,0.000215,341.406036,pdb1HYS.mtx,4344765,981.408333333,1.54459181951,12
[23:23:42],[23:23:58],131072,9728,9728,367436,0.000122,278.654381,pf2177.mtx,725144,923.521428571,1.34013782416,14
[23:26:05],[23:26:20],262144,74752,74752,335872,0.000060,443.178520,pfinan512.mtx,571392,959.976923077,1.47447714131,13
[23:28:18],[23:28:28],131072,22044,22044,500712,0.000080,335.209732,pkustk01.mtx,960521,942.5625,0.988606974485,8
[23:30:35],[23:30:50],262144,10800,10800,410400,0.000058,413.463036,pkustk02.mtx,800223,940.707692308,1.11594150554,13
[23:32:45],[23:32:56],65536,63336,63336,1596876,0.000172,280.597977,pkustk03.mtx,3075267,959.544444444,1.28332130826,9
[23:34:34],[23:34:47],32768,40216,40216,526139,0.000372,346.283569,case39.mtx,1042160,913.272727273,1.09800721068,11
[23:36:27],[23:36:39],32768,55590,55590,2137125,0.000371,309.075867,pkustk04.mtx,4170665,936.43,1.09091704543,10
[23:38:13],[23:38:24],16384,345241,345241,1343126,0.000677,316.161133,c-big.mtx,2341011,927.366666667,0.988826464946,9
[23:40:18],[23:40:35],131072,37164,37164,1121154,0.000131,323.339691,pkustk05.mtx,2173340,955.28,1.56384142419,15
[23:42:27],[23:42:37],262144,13681,13681,263754,0.000040,409.048428,cbuckle_G.mtx,514896,948.5125,0.788095013307,8
[23:44:34],[23:44:52],131072,43164,43164,1307466,0.000144,345.414497,pkustk06.mtx,2534794,958.3,1.90131533418,16
[23:46:45],[23:46:57],262144,13681,13681,345098,0.000045,402.393234,cbuckle.mtx,676515,958.28,1.36293800299,10
[23:48:54],[23:49:13],131072,16860,16860,1217832,0.000150,299.327583,pkustk07.mtx,2405055,948.1,1.5911520059,17
[23:51:05],[23:51:20],131072,70656,70656,949510,0.000113,392.976448,cfd1.mtx,1828364,983.607692308,1.67536978167,13
[23:53:05],[23:53:18],65536,22209,22209,1624440,0.000195,297.335342,pkustk08.mtx,3208670,944.790909091,1.51324728824,11
[23:55:03],[23:55:15],65536,123440,123440,1605669,0.000179,395.322342,cfd2.mtx,3087898,986.72,1.33850663054,10
[23:57:04],[23:57:17],131072,33960,33960,808800,0.000097,392.368614,pkustk09.mtx,1554204,944.290909091,1.19731103687,11
[23:59:16],[23:59:32],65536,80676,80676,2194830,0.000242,326.137146,pkustk10.mtx,4237584,948.735714286,1.66587906561,14
