[13:53:57],[13:54:12],512,1504002,1504002,110879972,0.027692,37353380.771484,1504687.357422,49528612.363281,22282891.572266,22173329.314453,22565924.630859,ML_Geer.mtx,110879972,303.130769231,2.08340867714,13
[13:56:30],[13:56:45],2048,377002,377002,27689972,0.006976,9326000.764160,377197.140625,12372781.354980,5569188.365234,5478760.618164,5599638.543457,ML_Laplace.mtx,27689972,301.923076923,1.88236914803,13
[13:58:31],[13:58:42],131072,80800,80800,311492,0.000082,1190549.779373,0.000000,0.000000,149556.724640,135550.166183,2.362564,apache1.mtx,542184,242.622222222,2.58919883695,9
[14:00:25],[14:00:37],8192,715176,715176,2766523,0.001504,11481217.711914,0.000000,0.000000,1443934.837769,1206545.531494,1099826.088135,apache2.mtx,4817870,305.27,2.79465561385,10
[14:02:36],[14:02:50],65536,14000,14000,1853104,0.000220,316560.384979,14000.167755,884272.368729,1763725.036987,225786.337952,5.889282,appu.mtx,1853104,246.45,3.16714908606,12
[14:21:07],[14:21:19],64,22744080,22744080,639999458,0.179631,309719365.812500,10827302.265625,270403173.890625,143525467.953125,134480580.515625,136422747.765625,arabic-2005.mtx,639999458,295.72,2.0033971149,10
[14:23:31],[14:23:48],2048,45101,45101,14506196,0.008266,975975.972168,36232.278809,14391589.098633,27183437.238770,11933365.094238,5575408.765137,mouse_gene.mtx,28967291,293.986666667,1.8952103372,15
[14:25:11],[14:25:21],512,3799275,3799275,11368076,0.020325,55135650.472656,180872.349609,2658565.984375,17571375.486328,17383012.796875,11798447.906250,AS365.mtx,22110421,284.3625,2.36745512101,8
[14:27:27],[14:27:46],1024,11950757,11950757,12711603,0.017869,58843930.620117,1522.026367,14188.355469,9205955.955078,9281079.117188,9267489.304688,asia_osm.mtx,20362934,288.617647059,1.92788677179,17
[14:29:35],[14:29:48],32768,99340,99340,954163,0.000382,1657219.628113,1353.050018,117372.390289,325968.897400,321118.759735,5.864624,ASIC_100k.mtx,954163,229.118181818,1.942265866,11
[14:31:51],[14:32:08],131072,99190,99190,578890,0.000128,1213044.607086,994.035591,19650.465828,169725.794838,164275.814224,3.390671,ASIC_100ks.mtx,578890,239.833333333,1.74992063312,15
[14:33:59],[14:34:14],131072,10848,10848,620313,0.000112,153776.536766,10848.139320,593762.117554,261863.039925,262374.080727,2.997856,msc10848.mtx,1229778,245.353846154,1.69597504727,13
[14:35:54],[14:36:10],16384,321821,321821,2635364,0.000947,4333493.829651,20250.327271,417745.781677,941410.586731,935059.168030,168012.465820,ASIC_320k.mtx,2635364,248.871428571,1.78702808813,14
[14:38:02],[14:38:17],131072,23052,23052,588933,0.000119,303307.697937,23046.037590,539112.882149,260708.606346,270109.789818,3.108002,msc23052.mtx,1154814,243.946153846,1.93494797569,13
[14:39:58],[14:40:10],32768,321671,321671,1827807,0.000363,3680736.218719,7964.350800,103207.279419,515594.918304,506737.602142,10.746765,ASIC_320ks.mtx,1827807,240.38,2.84457378178,10
[14:41:46],[14:41:57],2048,415863,415863,10328399,0.005488,8461184.553711,416102.126465,8927401.501465,4401123.696289,4477895.265137,4222652.802734,msdoor.mtx,20240935,298.833333333,1.13724814062,9
[14:43:24],[14:43:34],4096,682862,682862,3871773,0.002523,6886194.761719,22781.145752,604389.203857,1285120.708984,1292799.470459,861626.567383,ASIC_680k.mtx,3871773,263.15,2.12132034356,8
[14:45:04],[14:45:15],4096,97578,97578,4925574,0.002490,2685816.443359,97643.943604,4438665.489258,1943715.661133,1920776.127686,1958537.503662,m_t1.mtx,9753570,297.555555556,2.64453781348,9
[14:46:50],[14:47:00],16384,682712,682712,2329176,0.000621,5213560.948303,7356.989258,78364.487671,724513.227661,732007.718201,225322.287537,ASIC_680ks.mtx,2329176,278.9875,1.01542786548,8
[14:48:43],[14:49:01],1024,1696415,1696415,11095298,0.017088,12025597.222656,126807.297852,9288635.801758,10477287.731445,8577056.833008,5283441.160156,as-Skitter.mtx,22168298,252.9375,1.9396761972,16
[14:50:49],[14:51:02],4096,1270432,1270432,8814880,0.003066,22010679.693115,0.000000,0.000000,2378696.038818,2382308.500977,2281565.109619,atmosmodd.mtx,8814880,310.927272727,3.33877792261,11
[14:52:51],[14:53:03],4096,1270432,1270432,8814880,0.003063,22035362.386719,0.000000,0.000000,2378647.195068,2382130.846924,2279063.250244,atmosmodj.mtx,8814880,312.58,0.153622914957,10
[14:54:55],[14:55:09],4096,1489752,1489752,10319760,0.003581,25686155.812012,0.000000,0.000000,2787097.213135,2786238.432373,2737644.469727,atmosmodl.mtx,10319760,312.475,1.98373595353,12
